prime,prime_valence,target,target_valence,congruency,correct_response,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,prime_text.started,fixation.stopped,prime_text.stopped,mask_text.started,mask_text.stopped,targer_text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
fear,negative,joy,positive,incongruent,left,41,1,2,right,0,1.3032584000029601,None,2,1,41,15,73.3828068000148,,73.36854250001488,73.3828068000148,73.86632280005142,73.88270250003552,73.96605670003919,73.96605670003919,74.0661822000402,74.0661822000402,74.0661822000402,75.38318480004091,right,0,1.3032584000029601,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
warm,positive,rotten,negative,incongruent,left,42,2,2,left,1,1.0680604000226595,None,2,2,42,13,75.39956780005014,,75.38980750000337,75.39956780005014,75.88278730004095,75.89926140004536,75.98256360000232,75.98256360000232,76.08290580002358,76.08290580002358,76.08290580002358,77.16656760004116,left,1,1.0680604000226595,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
smile,positive,pain,negative,incongruent,left,43,3,2,left,1,0.7771980999968946,None,2,3,43,12,77.18258080002852,,77.17203980003251,77.18258080002852,77.66622760001337,77.682649400027,77.76618770003552,77.76618770003552,77.86615020001773,77.86615020001773,77.86615020001773,78.65009740000824,left,1,0.7771980999968946,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
disgust,negative,rotten,negative,congruent,right,44,4,2,left,0,0.6188436999800615,None,2,4,44,7,78.66607570002088,,78.65753000002587,78.66607570002088,79.16577980003785,79.16577980003785,79.26613140001427,79.24956770002609,79.34968500002287,79.34968500002287,79.34968500002287,79.98321350000333,left,0,0.6188436999800615,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
peace,positive,lonely,negative,incongruent,left,45,5,2,left,1,0.6618649999727495,None,2,5,45,14,79.99929840001278,,79.98882870003581,79.99929840001278,80.48281780001707,80.49937680002768,80.58295020001242,80.58295020001242,80.68263680004748,80.68263680004748,80.68263680004748,81.35026390000712,left,1,0.6618649999727495,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
disgust,negative,sweet,positive,incongruent,left,46,6,2,right,0,0.5823036999790929,None,2,6,46,16,81.36587560002226,,81.35786610003561,81.36587560002226,81.84951580001507,81.86598709999816,81.94957680004882,81.94957680004882,82.04942090000259,82.04942090000259,82.04942090000259,82.63341990002664,right,0,0.5823036999790929,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
smile,positive,peace,positive,congruent,right,47,7,2,right,1,1.1164415000239387,None,2,7,47,1,82.64936700003454,,82.63940189999994,82.64936700003454,83.13266200001817,83.14972710004076,83.23283580003772,83.23283580003772,83.33276990003651,83.33276990003651,83.33276990003651,84.45040700002573,right,1,1.1164415000239387,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
fear,negative,danger,negative,congruent,right,48,8,2,left,0,0.6113563000108115,None,2,8,48,8,84.46613240003353,,84.45554480003193,84.46613240003353,84.96601200004807,84.96601200004807,85.06608910002979,85.06608910002979,85.1659388000262,85.1659388000262,85.1659388000262,85.78326510003535,left,0,0.6113563000108115,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
hatred,negative,peace,positive,incongruent,left,49,9,2,right,0,0.694439799990505,None,2,9,49,18,85.799564200046,,85.79070460004732,85.799564200046,86.28283210005611,86.29936790000647,86.38286810001591,86.38286810001591,86.48265980003634,86.48265980003634,86.48265980003634,87.1831868000445,right,0,0.694439799990505,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
danger,negative,warm,positive,incongruent,left,50,10,2,right,0,0.7736573999864049,None,2,10,50,19,87.19916690001264,,87.18927490001079,87.19916690001264,87.68278500001179,87.69934620003914,87.78248480003094,87.78248480003094,87.88274369999999,87.88274369999999,87.88274369999999,88.66666860005353,right,0,0.7736573999864049,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
